"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","SSC-H_Gain","SSC-A_Gain","V1-A_Gain","V2-A_Gain","V3-A_Gain","V4-A_Gain","V5-A_Gain","V6-A_Gain","V7-A_Gain","V8-A_Gain","V9-A_Gain","V10-A_Gain","V11-A_Gain","V12-A_Gain","V13-A_Gain","V14-A_Gain","V15-A_Gain","V16-A_Gain","FSC-H_Gain","FSC-A_Gain","SSC-B-H_Gain","SSC-B-A_Gain","B1-A_Gain","B2-A_Gain","B3-A_Gain","B4-A_Gain","B5-A_Gain","B6-A_Gain","B7-A_Gain","B8-A_Gain","B9-A_Gain","B10-A_Gain","B11-A_Gain","B12-A_Gain","B13-A_Gain","B14-A_Gain","R1-A_Gain","R2-A_Gain","R3-A_Gain","R4-A_Gain","R5-A_Gain","R6-A_Gain","R7-A_Gain","R8-A_Gain","Violet_LaserDelay","Blue_LaserDelay","Red_LaserDelay","Violet_AreaScalingFactor","Blue_AreaScalingFactor","Red_AreaScalingFactor","SSC-H","SSC-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"02 Before",2022-03-02 07:56:37.63,"2022-03-02","7H 56M 37.63S","Before","Aurora","R0026","Flow Core",478,478,685,694,840,526,702,601,803,1380,1109,823,703,639,663,1134,1109,805,416,416,121,121,599,342,359,362,302,222,418,365,493,359,285,395,459,480,215,250,309,322,315,303,649,289,-25.75,0,25.975,1.01,1.27,1.12,1962672.58343254,1982942.53899264,461222.793255251,1084379.13875595,1296800.35245403,1351774.30029425,1276827.08646403,947627.48964281,1051768.64302583,849121.221285284,954067.523138292,1546427.7667333,728545.337722762,424664.599540988,381785.722938938,365538.217752301,315701.039204846,155524.919691829,2003324.30555556,2041094.41723052,1981606.25436508,1984831.6695321,138215.289620171,138594.914777299,250975.212195358,366440.083410381,519442.863554781,634189.281327817,446491.09081167,356838.608953988,348658.33998262,204018.029631013,144889.861906483,144790.799622211,114242.53889047,126709.848742854,403404.048882502,707671.754953783,785570.287974623,699654.639491767,600289.082748491,498358.787965681,510260.03563809,242950.050004472
"01 After",2022-03-01 09:17:29.01,"2022-03-01","9H 17M 29.01S","After","Aurora","R0026","Flow Core",478,478,685,694,840,526,702,601,803,1380,1109,823,703,639,663,1134,1109,805,416,416,121,121,599,342,359,362,302,222,418,365,493,359,285,395,459,480,215,250,309,322,315,303,649,289,-25.75,0,25.975,1.01,1.27,1.12,1971033.0393617,1990226.97942027,462444.732384384,1083595.96367883,1297090.6498241,1348948.83448375,1274780.60273839,942667.814985686,1047121.75310648,834079.328232418,930352.462660758,1509296.30247618,724280.292704251,426033.481308242,387726.672242786,373115.693906065,323298.749845942,162658.759350457,2021153.13111702,2057495.33410385,1996372.45638298,2002082.12302143,138945.952042467,139415.501074801,250835.641812314,363827.646787638,512317.938735566,627532.013206387,448286.304879601,358736.860246384,353130.458484191,208393.672921634,149019.669497217,149408.238259098,118479.840803286,132766.479712642,413513.256340025,711940.076038359,798037.148014401,720357.568554691,617131.525384716,513283.311863785,519332.10280169,255089.875727187
"01 Before",2022-03-01 09:09:59.55,"2022-03-01","9H 9M 59.55S","Before","Aurora","R0026","Flow Core",473,473,679,690,836,522,698,596,801,1383,1106,823,706,638,656,1118,1095,785,410,410,119,119,588,336,355,360,300,220,415,364,488,354,280,388,448,466,218,250,305,317,309,295,620,280,-25.775,0,25.975,1.01,1.27,1.12,1942242.24456522,1963404.4656195,460179.40121631,1081441.93134123,1295801.75743406,1330344.8879033,1276920.69293054,944311.451612951,1050020.69889364,846953.847113255,953295.488010322,1547852.34698406,743496.27465907,426591.519507609,381165.379746817,358832.716715309,314721.245076106,153453.543073216,1999866.7423913,2035294.11731411,1971598.9437747,1978659.77094984,137570.18138427,137220.637750011,250457.941273523,370652.340445664,525598.667551711,636589.089588087,445530.721053619,361735.992027274,353579.077761634,204187.626743719,145914.603944162,144519.196635988,113938.549344693,125340.202197655,408637.683971451,706252.305066244,775201.335958661,683784.445954804,591223.411538979,489423.831227687,486613.522523393,236853.222136617
"28 After",2022-02-28 09:05:43.03,"2022-02-28","9H 5M 43.03S","After","Aurora","R0026","Flow Core",473,473,679,690,836,522,698,596,801,1383,1106,823,706,638,656,1118,1095,785,410,410,119,119,588,336,355,360,300,220,415,364,488,354,280,388,448,466,218,250,305,317,309,295,620,280,-25.775,0,25.975,1.01,1.27,1.12,1964317.09387084,1981061.58504589,467075.942242895,1094728.44490758,1307460.89584279,1344206.23088278,1287070.23253683,953022.158805253,1054647.23218227,839280.548096947,942152.407786367,1528946.93188652,741921.173369319,428018.263190568,388418.465996975,367363.825278911,322866.045230096,160877.566111806,2028047.27010828,2058972.22712518,2002304.66676334,2006747.83244057,139505.209740845,139016.93431383,251718.990237671,369034.439386387,522876.220299643,634081.747612041,447889.429976006,362598.967152402,358342.515234234,209115.075007805,149817.723493836,148642.894005562,118051.216284962,131501.052366294,416541.413429088,713757.453525501,798464.919502729,710577.775448016,616214.538441336,512027.388060345,517895.808553007,252096.459846204
"28 Before",2022-02-28 09:00:27.48,"2022-02-28","9H 0M 27.48S","Before","Aurora","R0026","Flow Core",472,472,686,695,843,527,702,599,802,1377,1112,828,699,639,662,1132,1112,811,413,413,119,119,595,338,354,357,300,220,410,360,485,355,281,390,454,476,208,243,304,318,311,299,622,288,-25.85,0,25.925,1.01,1.27,1.13,1969445.77225232,1994638.54435178,469181.405924573,1097189.99939296,1310410.42808582,1365610.81614421,1289176.18677362,955709.605837967,1056731.04718755,846972.27028105,958891.123226712,1559670.11880925,731184.182474482,433002.900332224,395484.493156322,376326.811091729,334054.296822622,167969.695689054,2047613.98839009,2078690.69620894,2005238.07410991,2008501.47707047,142776.0623758,141507.261008623,250165.073945309,367933.076365741,531732.186934022,644764.843886793,443906.203710267,360708.081089998,355705.279147826,213818.179385521,151218.934837262,151814.308155478,120653.746917498,135647.726680199,389014.830618857,693904.155670989,804339.60529971,718114.400756623,627066.55483336,526821.09339128,529354.245425669,263298.191399045
"25 After",2022-02-25 09:31:42.77,"2022-02-25","9H 31M 42.77S","After","Aurora","R0026","Flow Core",472,472,686,695,843,527,702,599,802,1377,1112,828,699,639,662,1132,1112,811,413,413,119,119,595,338,354,357,300,220,410,360,485,355,281,390,454,476,208,243,304,318,311,299,622,288,-25.85,0,25.925,1.01,1.27,1.13,1968463.5752511,1992789.62282691,462166.996209485,1086287.35452109,1296150.44425701,1350293.04593901,1277869.52456941,947401.588843304,1052057.37184653,841381.04793496,940026.663395532,1521004.90191557,733557.58648972,429181.683092118,390137.154618307,370413.322293243,327843.603443122,162760.678259188,2025141.49411488,2059482.14988487,1999276.0158506,2005661.03786799,139823.245943633,139331.176941227,248957.17334556,366314.106806933,522272.97452425,634888.628665278,446595.166561238,361170.750876453,354029.823797356,211320.890985979,149519.409081495,149847.40639972,118480.262235894,132291.783854489,411131.899212189,711751.592157489,805952.58333872,714604.094828192,621737.765320815,517947.548581128,523286.689694439,255982.056740959
"25 Before",2022-02-25 09:18:10.9,"2022-02-25","9H 18M 10.9S","Before","Aurora","R0026","Flow Core",490,490,703,719,880,532,706,605,785,1407,1286,1030,845,833,922,1653,1629,1189,442,442,127,127,610,349,358,369,347,277,502,443,630,482,391,565,661,703,242,317,437,493,492,490,1141,499,-25.9,0,25.925,1,1.27,1.13,2063509.88649262,2059140.08434059,473764.753083824,1116268.78818161,1337537.66707942,1341065.44020291,1292070.22802125,956365.186506667,1007457.91620551,868212.22438656,1076573.91407405,1910992.94008479,882999.724933075,562078.734470463,522107.683431341,519177.870949577,466365.179056287,229558.898094608,2179829.5525681,2196500.37053286,2123787.75922247,2133370.0635448,143594.987158236,145845.664441285,258635.45540771,386863.500792054,616314.781100776,815190.877654423,552501.400648957,455158.404715966,466635.100838345,286132.924148969,207299.659090618,214947.501202861,172102.677361273,191701.480978431,468609.516149748,927963.447598659,1140373.77720954,1093328.04664121,961635.909599187,833459.630462291,930911.447519953,427341.002677519
"23 After",2022-02-23 08:58:38.97,"2022-02-23","8H 58M 38.97S","After","Aurora","R0026","Flow Core",490,490,703,719,880,532,706,605,785,1407,1286,1030,845,833,922,1653,1629,1189,442,442,127,127,610,349,358,369,347,277,502,443,630,482,391,565,661,703,242,317,437,493,492,490,1141,499,-25.9,0,25.925,1,1.27,1.13,1994147.55948209,2010005.90214769,462747.995223969,1088553.44423715,1312162.49809649,1330742.84916306,1292193.40135198,961351.441009571,1020125.87326226,855578.283711842,930504.96324624,1456983.98536193,708442.564779689,417084.318962371,364408.048607759,349662.828225117,303367.082360558,147658.569069204,2027762.6706581,2062683.45842764,2009844.35299844,2024033.51107738,140299.167542745,143428.769596926,259566.499496214,377136.83030546,521337.243051084,622705.6348466,440362.497379936,355569.277308433,345921.117303444,202702.473128823,144248.917179539,142743.635088355,112467.447266669,124575.143050751,397707.160275034,698773.002522444,756478.851263945,663827.694546645,573184.729685414,467339.999149956,468503.703196536,227340.347063616
"23 Before",2022-02-23 08:36:25.57,"2022-02-23","8H 36M 25.57S","Before","Aurora","R0026","Flow Core",476,476,693,698,857,522,703,601,801,1397,1117,824,701,648,670,1149,1130,821,415,415,120,120,597,338,357,357,300,219,412,359,485,358,282,395,458,483,209,244,308,324,316,305,631,295,-25.75,0,25.9,1.02,1.27,1.13,1947826.35518175,1992620.70995134,462525.346966364,1086031.960518,1299029.19097799,1308097.21635837,1276861.44091505,930992.958306202,1032997.53963885,836157.292704338,954669.608170937,1551962.22511389,725671.04159612,434535.946308575,395166.175451179,379302.165028981,332841.135634987,165824.083982813,1934740.28605955,1978555.87251441,1933924.86658933,1944637.92970563,132891.242078226,132385.037891115,239225.710520614,351551.784082138,511750.709414703,621438.775919732,430796.597851561,346690.57101523,340584.72369828,203863.179042624,145033.429715654,146639.023063366,116024.938907044,129952.852406618,385433.288417245,683542.618955765,797883.087308971,723336.762442203,625233.565175951,523398.741883697,528708.619162321,261070.880510676
"22 After",2022-02-22 08:27:17.99,"2022-02-22","8H 27M 17.99S","After","Aurora","R0026","Flow Core",476,476,693,698,857,522,703,601,801,1397,1117,824,701,648,670,1149,1130,821,415,415,120,120,597,338,357,357,300,219,412,359,485,358,282,395,458,483,209,244,308,324,316,305,631,295,-25.75,0,25.9,1.02,1.27,1.13,1988294.75231303,2019075.67159897,472540.233282008,1110671.63482614,1325673.00196077,1335467.25918347,1298966.18609908,946493.46176021,1052706.15193102,843372.737462298,942329.944263752,1531603.68252493,735279.999229105,439574.217472421,397814.266294911,381847.379059785,333533.795597083,167430.835789426,2021387.96318427,2055909.96179547,2000641.56630686,2009901.28593198,139333.820195945,138429.884386721,250604.566103132,365429.716711527,523103.524728877,635193.71458339,450325.702144126,359505.315365905,353068.422058194,211254.73697714,150108.797005557,151536.595537399,119947.944475452,134979.076880762,407683.899875958,704130.572423993,813370.708085886,731133.402409671,630568.652774382,526444.878981893,533622.16976413,262538.918226423
"22 Before",2022-02-22 08:21:18.4,"2022-02-22","8H 21M 18.4S","Before","Aurora","R0026","Flow Core",471,471,680,690,840,518,697,594,788,1390,1106,813,700,636,658,1118,1095,789,420,420,122,122,599,343,363,370,303,223,421,369,495,359,284,393,455,476,215,253,311,324,317,304,671,288,-25.85,0,25.95,1.01,1.27,1.12,1962999.10932663,1966932.88452966,459425.687824599,1078692.00034613,1285421.26386544,1304200.38779469,1266380.29967963,938991.955430372,1025180.17791437,843266.54996404,946215.593514964,1536219.35825807,731466.203482881,427253.420989834,382219.255129116,359447.384615515,314610.006928032,155359.434382828,2058628.03666796,2076553.73497968,2034651.06414474,2043599.47144185,140387.480176877,141220.053234368,259665.643385332,385214.14657679,538973.677719307,657691.798812253,460663.17436541,372957.537024037,367043.469844327,211166.45982404,150738.066793775,149963.89610152,117610.766012665,130683.133545627,411811.093872256,728854.753184725,811431.278579777,715350.531315407,617038.541529512,512633.58224166,561271.623280335,247466.998964496
"18 After",2022-02-18 08:48:29.18,"2022-02-18","8H 48M 29.18S","After","Aurora","R0026","Flow Core",471,471,680,690,840,518,697,594,788,1390,1106,813,700,636,658,1118,1095,789,420,420,122,122,599,343,363,370,303,223,421,369,495,359,284,393,455,476,215,253,311,324,317,304,671,288,-25.85,0,25.95,1.01,1.27,1.12,1987329.52318319,2021681.61996776,468034.201945239,1102328.84678848,1315050.15545207,1333577.22693888,1292016.96225844,956801.907232369,1042866.10964579,846538.908316274,946303.804492671,1541348.17191131,735574.559360763,431808.240414475,392410.571401421,369537.153436183,327249.112005214,163845.614344699,2024172.65859198,2046943.30602778,2006327.81207419,2015492.54798225,137419.110211562,138293.527948512,252386.10291321,371265.244978203,519041.091592024,634682.888766341,446275.258434224,361463.001712947,358216.664779895,208016.395274095,149421.423824871,149065.476887527,117665.327297692,132107.52292186,407685.121674359,711014.502985722,804519.141395689,717455.919986256,617524.353790684,513423.001619905,525799.505589444,254564.954638475
"18 Before",2022-02-18 08:43:01.71,"2022-02-18","8H 43M 1.71S","Before","Aurora","R0026","Flow Core",468,468,668,689,830,513,683,587,777,1362,1082,799,685,630,646,1104,1078,778,415,415,120,120,596,341,359,360,301,221,417,363,487,358,280,389,451,472,214,249,307,322,311,297,620,283,-25.825,0,26.025,1.02,1.27,1.13,1956158.75545596,2004979.63330329,463290.797983881,1110498.37205846,1299993.85487021,1344137.73165731,1280697.94226002,950530.821259538,1032518.55938399,857330.734618514,939120.217537785,1537193.95527329,728505.433033365,435883.392218028,389589.636391089,367070.486736545,325361.179841309,161004.905859758,2004829.59723305,2042332.4371316,1981050.69573266,1989886.96854095,137971.904892284,138828.417285547,250526.200604457,365209.099049376,519262.561017492,636000.975233298,442373.090007448,358870.454088611,347948.755020535,208476.188255647,148056.313229047,147777.200513422,117162.892145135,130243.724157188,401967.500022633,706426.419781356,798567.007769182,719604.810158245,609772.867573608,505316.851709141,491743.095457242,250511.99500344
"17 After",2022-02-17 09:05:02.01,"2022-02-17","9H 5M 2.01S","After","Aurora","R0026","Flow Core",468,468,668,689,830,513,683,587,777,1362,1082,799,685,630,646,1104,1078,778,415,415,120,120,596,341,359,360,301,221,417,363,487,358,280,389,451,472,214,249,307,322,311,297,620,283,-25.825,0,26.025,1.02,1.27,1.13,1973698.48972764,1997404.55932969,467188.87163525,1113695.06223991,1306419.82705349,1346510.64473207,1287948.59291563,956751.333673003,1036109.53148485,862119.767330652,939508.016576403,1534860.07851938,733741.157693475,437270.408609021,390490.205335598,369114.098528245,325871.621056973,161340.696937719,2019844.21430258,2055460.20111422,1999865.65813917,2007058.8871408,139676.545331601,140005.721056903,253486.207898673,369140.788778132,521183.504754332,638863.949998046,447841.313019895,363021.059080887,351566.799410215,210849.123152451,149342.136376001,149061.824052389,117940.187787795,131456.567665654,413201.812112766,723550.092366834,810802.647473307,731975.949530027,619670.371969371,513607.086227907,518151.972395975,253167.072080301
"17 Before",2022-02-17 08:58:15.65,"2022-02-17","8H 58M 15.65S","Before","Aurora","R0026","Flow Core",460,460,652,672,810,501,669,575,761,1337,1061,781,672,615,631,1074,1052,752,410,410,118,118,586,336,354,356,297,217,411,359,479,351,274,382,442,461,212,245,301,314,303,289,596,275,-25.875,0,26.1,1.02,1.27,1.13,1947722.41535357,1970643.3573624,452056.781978725,1075901.32560817,1279714.77730988,1307843.12866501,1266181.59852249,927414.426837996,1017562.07113983,845337.600624372,938366.92053106,1542329.50157352,723422.69445928,424894.419477897,381764.301714085,361590.003426632,320360.374452093,155410.314499167,2005703.81744812,2039672.68740242,1979553.10722521,1983615.66137845,138376.555546063,137951.634721466,249412.124387477,369858.891077371,528865.93814407,637353.461653643,445518.161357145,362571.064600741,349586.062879035,210098.492988116,147375.023579132,147578.701333033,116482.31325343,128986.271863454,395421.541159817,700192.651022968,787470.018179987,701962.023279187,603577.831893332,501875.225621781,502380.13458686,246249.947538745
"16 After",2022-02-16 11:31:47.25,"2022-02-16","11H 31M 47.25S","After","Aurora","R0026","Flow Core",460,460,652,672,810,501,669,575,761,1337,1061,781,672,615,631,1074,1052,752,410,410,118,118,586,336,354,356,297,217,411,359,479,351,274,382,442,461,212,245,301,314,303,289,596,275,-25.875,0,26.1,1.02,1.27,1.13,1979003.72420171,1990116.0207973,461222.684481786,1096514.74216009,1304669.07194323,1332645.96969501,1285256.37981901,940375.151006026,1031875.61384336,847432.209500616,929771.533654625,1531378.61610563,729464.984724171,429788.198295067,387469.067359059,368233.24797654,325620.104260528,160592.446729027,2025433.04926012,2061034.50501287,1999983.62597352,2006593.89012325,140377.569462348,139863.900306394,251953.420644565,370950.47865076,524731.26465891,633258.997029876,449968.433212894,365001.13891777,352599.332978746,212912.02689708,149463.968575863,149800.890408447,118722.165313665,132635.951144123,411328.745818008,716941.458935773,807296.893400023,721445.421533123,619554.410267739,515638.198805238,521012.883927333,255072.213832136
"16 Before",2022-02-16 11:25:59.4,"2022-02-16","11H 25M 59.4S","Before","Aurora","R0026","Flow Core",455,455,648,666,805,497,664,571,756,1330,1053,775,666,608,624,1064,1042,747,405,405,117,117,578,330,349,349,292,213,403,353,470,345,270,376,435,454,209,242,297,311,300,286,578,273,-25.8,0,26.025,1.03,1.27,1.13,1944726.53651135,1975921.75623683,461364.832669291,1097777.55752412,1279936.44350248,1315104.1117659,1263991.11864136,941674.28688416,1013382.02231088,855915.709860466,954713.266802902,1575953.86298834,733627.655571295,432834.272606958,387523.604170626,366832.511721063,324427.090723368,159549.134342092,1993801.45228074,2023222.21099983,1975297.55814409,1976926.74191955,136589.29435803,136683.1369058,246351.228937001,361631.307561003,519910.536295475,629513.105380293,441087.864601232,354983.788005247,345941.054726293,206257.875398209,146496.975684493,146140.932126172,115969.493219386,129133.946521723,388513.724693132,693293.798644537,776167.102630271,702074.2410423,606418.852795801,506817.750834997,502779.564805223,249316.328930774
"15 After",2022-02-15 12:32:41.69,"2022-02-15","12H 32M 41.69S","After","Aurora","R0026","Flow Core",455,455,648,666,805,497,664,571,756,1330,1053,775,666,608,624,1064,1042,747,405,405,117,117,578,330,349,349,292,213,403,353,470,345,270,376,435,454,209,242,297,311,300,286,578,273,-25.8,0,26.025,1.03,1.27,1.13,1964285.53803517,1991303.58876721,464699.140833949,1109244.40186754,1292159.72860156,1329265.71543293,1277218.01822236,951043.730013439,1023358.26965955,854281.140189533,937127.302006441,1542643.07041646,737673.621128798,435311.717750749,388066.88292764,366905.344106471,324810.018013522,159649.980464404,2025114.64506881,2055111.58619508,1995551.87452217,2002952.36417848,139127.428173116,139539.697480423,251534.458409333,366478.925966648,519060.975395535,627935.354521722,449221.468662758,359084.265512157,350369.607850332,208698.695481908,148191.546655081,147499.985634081,117132.219611059,130525.05453672,411916.505711036,714703.608443092,792032.116606255,712047.141987994,614746.193747545,511556.369387311,512368.312714997,251043.754236012
"15 Before",2022-02-15 12:25:07.02,"2022-02-15","12H 25M 7.02S","Before","Aurora","R0026","Flow Core",459,459,652,673,811,501,669,575,762,1340,1063,785,669,614,630,1074,1054,757,407,407,118,118,582,332,350,352,294,215,406,355,474,348,272,380,439,460,207,243,300,314,302,289,588,276,-25.8,0,26.05,1.02,1.27,1.13,2001658.3980038,2003217.56495044,460949.376009437,1101403.27632938,1306913.06736423,1337167.40586592,1288703.87794339,943099.214842836,1032797.8236112,854312.686047656,948338.698582748,1565621.38309328,734196.478604328,434964.641581893,390424.193697003,371195.297792464,328206.287564637,161525.117421866,2045768.50646388,2075003.55548657,2019258.99420152,2027483.33778464,139970.660433558,140315.216300405,252669.421051306,374836.487783627,536125.11224913,647831.189646303,452447.094415252,367566.01594824,360411.289933349,214125.47205385,151078.345561422,151704.204391915,119795.922557699,133893.228804998,393600.080818007,711627.814402796,804457.557006553,725881.301873245,623586.547261221,522342.263118962,536957.872667271,256746.321428535
"14 After",2022-02-14 09:12:35.82,"2022-02-14","9H 12M 35.82S","After","Aurora","R0026","Flow Core",459,459,652,673,811,501,669,575,762,1340,1063,785,669,614,630,1074,1054,757,407,407,118,118,582,332,350,352,294,215,406,355,474,348,272,380,439,460,207,243,300,314,302,289,588,276,-25.8,0,26.05,1.02,1.27,1.13,1985867.47842679,2004770.12825421,462758.666398872,1100698.31856406,1308398.83967419,1338102.8691294,1289389.37388181,945510.60819524,1034990.54602225,848001.305731116,932418.228452238,1529644.56368466,734918.841147063,432287.199012577,389727.111764262,370342.393934147,326797.778072194,161539.476641995,2031466.20669782,2061858.62705504,2005892.68107477,2012751.51464803,139043.306902939,139299.986616866,251202.508467191,370032.345276214,523213.678855867,632493.342389491,448449.332968569,364464.995843945,355916.046286829,211377.398913091,149394.000165864,149756.363365896,118415.74650064,132559.977951468,408007.597239508,718181.23293259,804346.792035445,725563.913824542,621624.867205276,519140.591061488,525344.740895995,256153.220679482
"14 Before",2022-02-14 09:03:49.84,"2022-02-14","9H 3M 49.84S","Before","Aurora","R0026","Flow Core",461,461,668,681,824,506,677,582,768,1332,1089,775,675,618,640,1094,1071,775,412,412,119,119,590,335,353,355,295,216,409,357,481,354,276,386,447,466,215,249,308,322,314,302,647,288,-25.825,0,26.05,1.02,1.27,1.12,1986666.51064477,2004760.0100104,479038.68899036,1118419.41657584,1334257.82442172,1357645.49943882,1290798.24463418,961155.313867744,1037915.06082692,857473.286757849,975622.388662916,1563464.76704093,738812.384269624,442991.79272579,395219.035130631,374773.280432921,333037.430304297,163301.283707721,2053318.94479927,2084067.65695272,2016944.10665045,2023968.45767568,141609.002040196,141182.5613742,255230.514663558,378326.184623596,533362.676767645,649821.794024874,456579.617859598,365892.515260962,362744.711367347,214121.371050008,151361.67748902,151673.860198917,119775.108264457,133271.330148391,412570.557935,728532.398535814,818660.523034289,737425.624363787,633346.715269234,530765.677417645,565138.00171205,258918.380202927
"11 After",2022-02-11 08:58:03.27,"2022-02-11","8H 58M 3.27S","After","Aurora","R0026","Flow Core",461,461,668,681,824,506,677,582,768,1332,1089,775,675,618,640,1094,1071,775,412,412,119,119,590,335,353,355,295,216,409,357,481,354,276,386,447,466,215,249,308,322,314,302,647,288,-25.825,0,26.05,1.02,1.27,1.12,1972414.24815031,2003689.58234376,473717.807378708,1109422.8401626,1324894.77945489,1348526.52160697,1279651.55043135,951831.994605628,1028306.47159407,837503.121144734,947639.160377866,1521559.14831711,726511.076889055,435459.876089168,389905.768792139,369371.156676181,330705.199304656,163539.693464923,2035246.60961838,2065750.55487764,2004244.92737539,2009100.449355,139535.590094559,139082.113154833,250581.225075578,368977.971083447,516810.130465312,629452.500670546,447479.588384903,358153.013946165,356034.666385072,210938.197622127,149406.943217371,149951.872503473,118851.682522965,132674.06108713,410183.428049654,711769.557813924,802069.386099896,724279.476040478,618679.10061588,517378.824918926,523246.036144841,256133.807588727
"11 Before",2022-02-11 08:52:01.23,"2022-02-11","8H 52M 1.23S","Before","Aurora","R0026","Flow Core",458,458,664,680,816,505,677,571,772,1361,1085,788,685,623,640,1095,1068,760,412,412,119,119,587,335,354,361,301,220,413,360,484,352,277,387,446,462,210,248,305,319,309,296,621,280,-25.8,0,25.975,1.02,1.28,1.12,1977432.3473623,2001856.24903751,466886.035169265,1112056.43399947,1300815.97583027,1351507.50764889,1283081.58788529,940157.201678999,1031820.69403563,873057.880313154,971615.27913791,1561933.90739007,747096.516155836,439472.269527078,392207.846568638,370903.14394584,328034.990395192,160307.880154595,2040593.13692785,2070794.65758946,2007057.47721102,2027219.66038296,141866.553326495,141427.914605297,254650.277363517,381663.869102074,545409.20916337,661518.179513246,461523.051792716,370015.155036303,363002.576282851,214249.673310418,152191.995996465,152779.578587055,120340.817343457,132366.95336278,388494.151795716,699441.821326157,789512.065150192,711122.36980313,608569.824879326,505821.933397772,502433.652203882,247630.352493288
"10 After",2022-02-10 10:57:37.88,"2022-02-10","10H 57M 37.88S","After","Aurora","R0026","Flow Core",458,458,664,680,816,505,677,571,772,1361,1085,788,685,623,640,1095,1068,760,412,412,119,119,587,335,354,361,301,220,413,360,484,352,277,387,446,462,210,248,305,319,309,296,621,280,-25.8,0,25.975,1.02,1.28,1.12,1980167.1069477,2003074.71745641,468354.583480633,1116333.67209124,1305867.17188537,1356729.51753373,1289764.94677313,944715.941389482,1035047.91455915,867385.501116854,943040.358021063,1508950.48787725,742315.539266249,435838.381297994,391627.975147212,370926.41310316,327838.187429399,162044.053917731,2031739.28942233,2062322.33276119,2003122.38436768,2020935.71456231,140537.132672351,140087.159435864,252577.119279176,374351.976040992,526715.98052649,638671.914119975,455373.745280624,363644.956557231,356592.235159161,211745.504346877,150536.360204577,151091.404264698,119208.739754554,132290.463475409,407882.107064617,712353.239128099,800650.503782338,723112.403622667,618770.226661741,513214.149846763,518343.365471651,253082.789098018
"10 Before",2022-02-10 10:51:41.67,"2022-02-10","10H 51M 41.67S","Before","Aurora","R0026","Flow Core",455,455,663,678,814,503,674,570,767,1347,1074,779,675,616,639,1096,1073,775,411,411,119,119,587,334,351,355,298,218,406,354,478,351,277,387,448,470,204,242,302,320,310,298,622,286,-25.85,0,26,1.02,1.27,1.12,1945339.36176132,1976038.52475347,466546.585518041,1112935.67492046,1303329.26471737,1334265.24849069,1284880.78955671,941483.073548367,1031280.31573777,841151.963119051,922816.403723473,1513216.10639426,725252.972576175,434907.512146967,390390.557117564,370431.740285424,331048.290727051,164235.027639885,2022679.47304298,2052709.7264156,1998117.08221412,2001501.95525126,138811.56677853,138322.188359962,249494.862308024,366152.581614336,517238.23517823,628400.331430941,437535.379614388,354923.470605912,346853.641447681,209508.480237826,148937.238918133,149554.302839347,118661.035378464,132928.924616436,389767.203825188,690832.911170682,785545.582506287,719020.027471934,615466.968511531,515648.673120154,517840.759140393,256940.916037889
"08 After",2022-02-08 08:54:07.44,"2022-02-08","8H 54M 7.44S","After","Aurora","R0026","Flow Core",455,455,663,678,814,503,674,570,767,1347,1074,779,675,616,639,1096,1073,775,411,411,119,119,587,334,351,355,298,218,406,354,478,351,277,387,448,470,204,242,302,320,310,298,622,286,-25.85,0,26,1.02,1.27,1.12,1966242.76127002,1987349.1537147,469252.250325356,1120508.44513892,1309064.53117611,1341167.31690971,1295385.73756902,946856.653040514,1039240.1157769,851775.47076515,929596.347024685,1528449.44971322,735988.469871183,440732.158098306,393230.24311178,372104.334534584,332023.250076304,163178.412550633,2037587.34822654,2067002.537043,2007496.25022883,2012685.59431446,140033.763609771,139798.240298899,252706.891722494,371807.328524421,524342.405344039,636418.252596867,446475.41057011,361830.669371843,352791.050496353,211928.564852051,150418.97125254,150803.248704717,119307.138143819,132797.12500637,404305.66071434,710070.453444504,798559.144380022,725223.12422345,619107.708317661,516658.482118242,521095.781852827,254791.538796997
